Tech,n_breaks,AIC,BIC,Intercept,Initial production,Breakpoint 1,Breakpoint 2,Breakpoint 3,Breakpoint 4,Breakpoint 5,Breakpoint 6,Final production,LR 1,LR 2,LR 3,LR 4,LR 5,LR 6,LR 7,Number of observations
CCGT_Electricity,0,-59.73239434986867,-58.76258105029267,,2.030741013606202,,,,,,,3.3623570907340343,5.315525961395073,,,,,,,13
CCGT_Electricity,1,-69.00590391288105,-67.06627731372905,0.6623982373246593,2.030741013606202,2.928238822702802,,,,,,3.3623570907340343,1.4685633150728794,10.94018084299263,,,,,,13
CCGT_Electricity,2,-67.66943620744354,-64.75999630871553,0.7280119810361628,2.030741013606202,2.563959488285097,2.8741471079411864,,,,,3.3623570907340343,3.430846983295943,-2.274175144218127,10.940180842992708,,,,,13
Corn_(US),0,-71.40230224934126,-68.4708304437418,,2.9508888636773367,,,,,,,3.98075311739729,12.495825320896891,,,,,,,33
PolyethyleneHD,0,-47.84095275636409,-46.56283809713357,,1.9814168766876536,,,,,,,4.061938953062663,13.18788931725049,,,,,,,15
PolyethyleneHD,1,-60.73142607359395,-58.175196755132916,1.6082142531882302,1.9814168766876536,2.8238308263098313,,,,,,4.061938953062663,2.401113809962574,24.12183283071855,,,,,,15
PolyethyleneHD,2,-65.54212372088264,-61.7077797431911,1.6082142531882302,1.9814168766876536,2.768799489833854,3.8497431523599817,,,,,4.061938953062663,2.401113809962563,22.006808825534762,37.280451523314525,,,,,15
PolyethyleneHD,3,-75.27531718220831,-70.16285854528624,1.6082142531882302,1.9814168766876536,2.866292476608806,3.250497639192839,3.81731225900207,,,,4.061938953062663,2.401113809962474,29.711503616455047,18.088423105077634,38.13908034159691,,,,15
Hard_Disk_Drive,0,-10.434789531129017,-8.654046015336688,,3.135616361610583,,,,,,,8.23791446740471,43.650345474512854,,,,,,,19
Hard_Disk_Drive,1,-16.721957414814135,-13.160470383229477,4.59554405778664,3.135616361610583,7.907230635397611,,,,,,8.23791446740471,50.64228971531355,10.590841929254458,,,,,,19
Hard_Disk_Drive,2,-22.652831989450434,-17.310601442073448,2.1749187487369768,3.135616361610583,3.692254109885278,7.190213729786,,,,,8.23791446740471,20.685548430771284,52.39481696526991,39.9543711857251,,,,,19
Hard_Disk_Drive,3,-23.9059090751934,-16.782935012024083,2.3119932329225263,3.135616361610583,3.9109714858119493,4.615715801529544,7.922850901927406,,,,8.23791446740471,22.96196773401298,62.34047557820481,50.01793775996428,10.590841929254236,,,,19
Low_Density_Polyethylene,0,-54.80156475786035,-53.38546435565593,,2.278424186073559,,,,,,,4.288938717291892,16.907725410839546,,,,,,,16
Low_Density_Polyethylene,1,-66.3963033445681,-63.564102540159254,0.13831509182422974,2.278424186073559,3.499169660859674,,,,,,4.288938717291892,12.329457094788932,30.73594160592201,,,,,,16
Low_Density_Polyethylene,2,-65.00102808637169,-60.75272687975843,0.11361395923078565,2.278424186073559,3.5317535062162677,3.837718598199693,,,,,4.288938717291892,11.755127942079547,36.49977947585641,27.407255813597764,,,,,16
Urea,0,-33.3518591437078,-32.556068598111054,,2.9442185742543887,,,,,,,4.349539094645591,7.978793652393401,,,,,,,12
Urea,1,-41.04180440288003,-39.45022331168655,0.6513916909626509,2.9442185742543887,3.6782010171692834,,,,,,4.349539094645591,0.15321758700259647,27.203407619288456,,,,,,12
Sodium,0,-91.29222894918351,-89.87612854697909,,2.9388145995043424,,,,,,,3.7029291328911547,6.276675663729192,,,,,,,16
Sodium,1,-97.90764600354146,-95.07544519913262,1.362140572065022,2.9388145995043424,3.373959940754409,,,,,,3.7029291328911547,2.8456541789916856,15.017422328962859,,,,,,16
Ethanolamine,0,-76.93924781244107,-75.27282112432863,,2.3268072136221662,,,,,,,3.484304141660227,18.636853925906383,,,,,,,18
Ethanolamine,1,-94.29356310392964,-90.96070972770478,1.8529269462568099,2.3268072136221662,3.1200553749698914,,,,,,3.484304141660227,11.786086314603727,46.02443606207905,,,,,,18
SodiumChlorate,0,-67.91172304654637,-66.63360838731586,,2.211310863541545,,,,,,,3.3175350269931916,8.862490812732926,,,,,,,15
SodiumChlorate,1,-70.94585906389773,-68.3896297454367,1.006828350613683,2.211310863541545,2.8135577714454993,,,,,,3.3175350269931916,2.367484347563187,24.21979028564595,,,,,,15
Primary_Magnesium,0,-138.6625495868363,-135.38737726738353,,3.2209339401035244,,,,,,,6.221388977510448,9.017833547744502,,,,,,,39
Primary_Magnesium,1,-129.57980885784798,-123.02946421894244,0.5719559038216688,3.2209339401035244,5.708182988626534,,,,,,6.221388977510448,12.587484722858145,-9.384364184775196,,,,,,39
Primary_Magnesium,2,-127.71563163757509,-117.89011467921677,0.24828353047157065,3.2209339401035244,4.097109367174909,5.243353448455246,,,,,6.221388977510448,7.0069491444257554,19.952861073779392,-4.8400107551083815,,,,,39
Primary_Magnesium,3,-128.7276932543882,-115.62700397657713,0.2482835304715691,3.2209339401035244,4.097109367174909,5.3184035634857425,6.0622899777828625,,,,6.221388977510448,7.006949144425734,19.952861073779417,-9.965258146124722,21.04221483311729,,,,39
NeopreneRubber,0,-70.40542380114388,-69.43561050156788,,2.871834368237582,,,,,,,3.6606898283329117,5.3236633811771465,,,,,,,13
NeopreneRubber,1,-88.04948878292939,-86.10986218377738,1.629765008594082,2.871834368237582,3.330481200449303,,,,,,3.6606898283329117,-0.30544424735130526,19.458634297899092,,,,,,13
Electric_Range,0,-106.1494294562001,-104.15796490909212,,0.6901960800285137,,,,,,,1.4424797690644486,9.052286641262274,,,,,,,21
Electric_Range,1,-120.82118243341557,-116.83825333919961,2.5056412575485947,0.6901960800285137,1.2131909583488274,,,,,,1.4424797690644486,3.2882743645244794,40.09545310630074,,,,,,21
Ethylene,0,-49.90000256061464,-48.62188790138412,,1.1034257431759258,,,,,,,2.0025502819824124,19.234643120560023,,,,,,,15
Nuclear_Power_(OECD),0,-119.55489685210301,-117.88847016399058,,1.8756399370041683,,,,,,,2.5216610151120733,4.72246399148637,,,,,,,18
AcrylicFiber,0,-46.069475554677666,-45.09966225510166,,2.3028221941526525,,,,,,,3.6389010965834716,20.237190077298738,,,,,,,13
AcrylicFiber,1,-60.47734897198475,-58.537722372832754,2.560950850281984,2.3028221941526525,3.038692957145896,,,,,,3.6389010965834716,12.417807615174148,34.63588404643693,,,,,,13
AcrylicFiber,2,-56.8997796631798,-53.9903397644518,2.560950850281984,2.3028221941526525,3.0481631474849697,3.434312132058872,,,,,3.6389010965834716,12.417807615174148,35.73733989835194,32.33667401871342,,,,,13
Formaldehyde,0,-36.74804416734939,-36.1428739813613,,3.284659339935264,,,,,,,4.578391781378922,9.941316092989549,,,,,,,11
Formaldehyde,1,-45.022676179280296,-43.81233580730411,0.9414398633792218,3.284659339935264,4.360445792918635,,,,,,4.578391781378922,8.578963024127162,37.67545950983248,,,,,,11
Wheat_(US),0,-435.345526122288,-429.44800634153165,,3.573036381305641,,,,,,,5.217666123571274,-5.900351881597876,,,,,,,142
Offshore_Gas_Pipeline,0,13.322606683470939,13.92777686945903,,1.8660550665256193,,,,,,,2.964853702910563,-56.68437147846033,,,,,,,11
Offshore_Gas_Pipeline,1,8.915514091750543,10.125854463726727,1.0047772037480363,1.8660550665256193,2.717431355203404,,,,,,2.964853702910563,15.124941273052606,47.56698293532607,,,,,,11
Benzene,0,-53.344933860236395,-51.928833458031974,,0.5005109105263371,,,,,,,1.0354297381845483,36.210329834268805,,,,,,,16
Ethanol_(Brazil),0,-39.13735218886856,-36.86636375701026,,3.870860922073174,,,,,,,5.414795939734737,16.709578506368594,,,,,,,24
Ethanol_(Brazil),2,-44.92784343640304,-38.11487814082814,2.1913413829080004,3.870860922073174,4.6288919312248655,5.073848793744075,,,,,5.414795939734737,12.485240309149725,30.08189259862285,23.439738492639183,,,,,24
IsopropylAlcohol,0,-40.081455874454214,-39.922572791094545,,3.1652985111508,,,,,,,4.1901182122026945,5.530832511688921,,,,,,,9
IsopropylAlcohol,1,-54.044015167082364,-53.72624900036302,1.017245811784368,3.1652985111508,3.958942401223561,,,,,,4.1901182122026945,4.440783337201715,22.77891705425985,,,,,,9
Wind_Power,0,-30.32655180622858,-28.66012511811615,,1.4351743816206133,,,,,,,3.994195601307241,11.64944796901909,,,,,,,18
Wind_Power,1,-35.14356863760368,-31.810715261378814,0.86495675710121,1.4351743816206133,3.621654147580145,,,,,,3.994195601307241,13.40078135606786,29.753503574246665,,,,,,18
Ford_Model-T,0,-20.090321359605117,-20.19850106149449,,-1.8239087409443189,,,,,,,0.6334684555795865,13.966159343632768,,,,,,,8
Ford_Model-T,1,-27.691242198838196,-27.907601602616943,3.198479265819257,-1.8239087409443189,0.027961948344431768,,,,,,0.6334684555795865,9.569285931555937,21.96889811532856,,,,,,8
Ford_Model-T,2,-34.77533832533601,-35.09987743100413,3.12089549403639,-1.8239087409443189,-0.6746145689086114,-0.15931327012431826,,,,,0.6334684555795865,12.896100842178182,-1.5543122344752192e-13,21.480200815018293,,,,,8
Polystyrene,0,-81.26022373088739,-78.90411607019149,,1.4901550529482315,,,,,,,3.914338607284225,9.84072767071712,,,,,,,25
Polystyrene,1,-84.7702923653585,-80.05807704396672,-0.21407727194726464,1.4901550529482315,3.222707857281297,,,,,,3.914338607284225,4.372860816571189,38.63104688948623,,,,,,25
Polystyrene,2,-98.23214066193606,-91.16381767984838,0.037410703902344127,1.4901550529482315,2.3734748528487777,3.1478051608011324,,,,,3.914338607284225,13.067756216081861,-6.6804501939349725,38.57844094552535,,,,,25
Polystyrene,3,-101.64731748955398,-92.22288684677042,0.03741070390234433,1.4901550529482315,2.350111575034166,3.1983574574956024,3.7253859125317903,,,,3.914338607284225,13.067756216081905,-4.882313684805228,42.75971405355578,21.642548412135277,,,,25
Polystyrene,4,-107.08696952224736,-95.3064312187679,0.037410703902345785,1.4901550529482315,2.434996462278474,2.785204555197735,3.2708296200387865,3.7103435702840954,,,3.914338607284225,13.067756216081916,-21.156920618366804,9.270126181418837,44.402932323604475,21.642548412135255,,,25
Phenol,0,-40.74774312520842,-39.61784441028535,,2.941600434771859,,,,,,,4.210687075708083,15.130304308326503,,,,,,,14
Phenol,1,-45.61475089643287,-43.35495346658672,2.0364078736804108,2.941600434771859,3.8510391638347246,,,,,,4.210687075708083,17.56923986876704,36.42774802516189,,,,,,14
Beer_(Japan),0,-81.13296091926144,-79.58778347478187,,2.6503815030236098,,,,,,,4.257560415118091,10.083487771440701,,,,,,,17
Beer_(Japan),1,-89.10172408119205,-86.01136919223292,2.17528397340973,2.6503815030236098,3.4650489193034533,,,,,,4.257560415118091,7.688664714270743,12.426628173079802,,,,,,17
Beer_(Japan),2,-89.79990715956639,-85.1643748261277,2.1586794580501336,2.6503815030236098,3.5355833475985707,3.8368436284031224,,,,,4.257560415118091,7.322802704242437,16.99036489394671,8.940543859552207,,,,,17
Free_Standing_Gas_Range,0,-106.39546496944163,-104.40400042233365,,1.5403294747908738,,,,,,,1.8680563618230415,20.517935041078218,,,,,,,21
