,Scenario,Learning rate assumptions,Net Present Cost [trillion USD]
10817,slow transition,Technology-specific - Way et al. (2022),171.4116778809802
10818,slow transition,Technology-specific - Way et al. (2022),355.0459278908419
10819,slow transition,Technology-specific - Way et al. (2022),140.0606970604609
10820,slow transition,Technology-specific - Way et al. (2022),188.14437735739693
10821,slow transition,Technology-specific - Way et al. (2022),175.02368842132643
10822,slow transition,Technology-specific - Way et al. (2022),180.01587177019354
10823,slow transition,Technology-specific - Way et al. (2022),192.93263115953687
10824,slow transition,Technology-specific - Way et al. (2022),169.0112431031807
10825,slow transition,Technology-specific - Way et al. (2022),230.47112282508
10826,slow transition,Technology-specific - Way et al. (2022),171.1222142814444
10827,slow transition,Technology-specific - Way et al. (2022),153.70139483698193
10828,slow transition,Technology-specific - Way et al. (2022),156.4767012968846
10829,slow transition,Technology-specific - Way et al. (2022),148.24833986662088
10830,slow transition,Technology-specific - Way et al. (2022),185.83936794586833
10831,slow transition,Technology-specific - Way et al. (2022),195.48144832943586
10832,slow transition,Technology-specific - Way et al. (2022),169.557373784085
10833,slow transition,Technology-specific - Way et al. (2022),160.54943293605356
10834,slow transition,Technology-specific - Way et al. (2022),152.01813399750992
10835,slow transition,Technology-specific - Way et al. (2022),187.74096563483957
10836,slow transition,Technology-specific - Way et al. (2022),165.2251623146695
10837,slow transition,Technology-specific - Way et al. (2022),140.71606799124885
10838,slow transition,Technology-specific - Way et al. (2022),163.39246960261954
10839,slow transition,Technology-specific - Way et al. (2022),206.93837463121938
10840,slow transition,Technology-specific - Way et al. (2022),154.7308137203755
10841,slow transition,Technology-specific - Way et al. (2022),167.2244432546965
10842,slow transition,Technology-specific - Way et al. (2022),192.13136443501168
10843,slow transition,Technology-specific - Way et al. (2022),148.56739302208274
10844,slow transition,Technology-specific - Way et al. (2022),161.47762719750125
10845,slow transition,Technology-specific - Way et al. (2022),174.76543491615445
10846,slow transition,Technology-specific - Way et al. (2022),189.79977017867114
10847,slow transition,Technology-specific - Way et al. (2022),140.09519027439424
10848,slow transition,Technology-specific - Way et al. (2022),178.4161436536136
10849,slow transition,Technology-specific - Way et al. (2022),155.1255513186917
10850,slow transition,Technology-specific - Way et al. (2022),170.05027573498612
10851,slow transition,Technology-specific - Way et al. (2022),143.44680483328935
10852,slow transition,Technology-specific - Way et al. (2022),181.949198168831
10853,slow transition,Technology-specific - Way et al. (2022),162.5912334708776
10854,slow transition,Technology-specific - Way et al. (2022),142.23358738072855
10855,slow transition,Technology-specific - Way et al. (2022),171.1182343152246
10856,slow transition,Technology-specific - Way et al. (2022),141.38235554245455
10857,slow transition,Technology-specific - Way et al. (2022),164.0227369618108
10858,slow transition,Technology-specific - Way et al. (2022),156.86716684165455
10859,slow transition,Technology-specific - Way et al. (2022),172.09930239826627
10860,slow transition,Technology-specific - Way et al. (2022),152.43981985814125
10861,slow transition,Technology-specific - Way et al. (2022),141.0255217028405
10862,slow transition,Technology-specific - Way et al. (2022),182.1520750850817
10863,slow transition,Technology-specific - Way et al. (2022),169.17814853671115
10864,slow transition,Technology-specific - Way et al. (2022),196.3999258716653
10865,slow transition,Technology-specific - Way et al. (2022),171.16850303441888
10866,slow transition,Technology-specific - Way et al. (2022),194.2309130308538
10867,slow transition,Technology-specific - Way et al. (2022),149.91180975517437
10868,slow transition,Technology-specific - Way et al. (2022),180.19258056271488
10869,slow transition,Technology-specific - Way et al. (2022),167.01218581557416
10870,slow transition,Technology-specific - Way et al. (2022),159.25361778992382
10871,slow transition,Technology-specific - Way et al. (2022),158.06038061692112
10872,slow transition,Technology-specific - Way et al. (2022),179.59104775743154
10873,slow transition,Technology-specific - Way et al. (2022),179.76401604874638
10874,slow transition,Technology-specific - Way et al. (2022),156.57664056681787
10875,slow transition,Technology-specific - Way et al. (2022),195.9052598172905
10876,slow transition,Technology-specific - Way et al. (2022),161.25727221243488
10877,slow transition,Technology-specific - Way et al. (2022),154.666622679166
10878,slow transition,Technology-specific - Way et al. (2022),151.02831478752884
10879,slow transition,Technology-specific - Way et al. (2022),151.07624306062147
10880,slow transition,Technology-specific - Way et al. (2022),149.31007320516557
10881,slow transition,Technology-specific - Way et al. (2022),150.87046826286937
10882,slow transition,Technology-specific - Way et al. (2022),205.25948727621932
10883,slow transition,Technology-specific - Way et al. (2022),174.75758046135218
10884,slow transition,Technology-specific - Way et al. (2022),155.73782814124925
10885,slow transition,Technology-specific - Way et al. (2022),160.35092108484162
10886,slow transition,Technology-specific - Way et al. (2022),193.33161069687424
10887,slow transition,Technology-specific - Way et al. (2022),226.8729111575572
10888,slow transition,Technology-specific - Way et al. (2022),168.28350487843926
10889,slow transition,Technology-specific - Way et al. (2022),147.1923865419147
10890,slow transition,Technology-specific - Way et al. (2022),144.73888447792373
10891,slow transition,Technology-specific - Way et al. (2022),155.16217909711563
10892,slow transition,Technology-specific - Way et al. (2022),138.4659061224124
10893,slow transition,Technology-specific - Way et al. (2022),160.31573013648682
10894,slow transition,Technology-specific - Way et al. (2022),179.87591327259588
10895,slow transition,Technology-specific - Way et al. (2022),149.5351244823715
10896,slow transition,Technology-specific - Way et al. (2022),154.4199310665507
10897,slow transition,Technology-specific - Way et al. (2022),181.08048475944432
10898,slow transition,Technology-specific - Way et al. (2022),164.17602296232263
10899,slow transition,Technology-specific - Way et al. (2022),183.91838927425144
10900,slow transition,Technology-specific - Way et al. (2022),174.33009332764848
10901,slow transition,Technology-specific - Way et al. (2022),165.05009852674593
10902,slow transition,Technology-specific - Way et al. (2022),173.41933308267667
10903,slow transition,Technology-specific - Way et al. (2022),155.83164017017876
10904,slow transition,Technology-specific - Way et al. (2022),161.31667937642672
10905,slow transition,Technology-specific - Way et al. (2022),184.40446568609264
10906,slow transition,Technology-specific - Way et al. (2022),178.97507685767906
10907,slow transition,Technology-specific - Way et al. (2022),152.36654503246294
10908,slow transition,Technology-specific - Way et al. (2022),217.32562565516395
10909,slow transition,Technology-specific - Way et al. (2022),164.67249480109248
10910,slow transition,Technology-specific - Way et al. (2022),166.95739376621387
10911,slow transition,Technology-specific - Way et al. (2022),189.85240109832563
10912,slow transition,Technology-specific - Way et al. (2022),150.2547934833425
10913,slow transition,Technology-specific - Way et al. (2022),168.86135676773856
10914,slow transition,Technology-specific - Way et al. (2022),149.90685654458989
10915,slow transition,Technology-specific - Way et al. (2022),152.77893608982578
10916,slow transition,Technology-specific - Way et al. (2022),141.23881602020825
10917,slow transition,Technology-specific - Way et al. (2022),132.04702745929035
10918,slow transition,Technology-specific - Way et al. (2022),219.19380339037178
10919,slow transition,Technology-specific - Way et al. (2022),174.8185046399083
10920,slow transition,Technology-specific - Way et al. (2022),165.81331376209704
10921,slow transition,Technology-specific - Way et al. (2022),165.3830723002775
10922,slow transition,Technology-specific - Way et al. (2022),182.60904167177645
10923,slow transition,Technology-specific - Way et al. (2022),178.6649392134031
10924,slow transition,Technology-specific - Way et al. (2022),182.27535642372845
10925,slow transition,Technology-specific - Way et al. (2022),169.49722028828663
10926,slow transition,Technology-specific - Way et al. (2022),205.17430217685356
10927,slow transition,Technology-specific - Way et al. (2022),180.0391758580173
10928,slow transition,Technology-specific - Way et al. (2022),190.15395162795127
10929,slow transition,Technology-specific - Way et al. (2022),172.2838581189293
10930,slow transition,Technology-specific - Way et al. (2022),187.8720228277404
10931,slow transition,Technology-specific - Way et al. (2022),165.54356326561827
10932,slow transition,Technology-specific - Way et al. (2022),155.09296373954888
10933,slow transition,Technology-specific - Way et al. (2022),190.61833492202933
10934,slow transition,Technology-specific - Way et al. (2022),185.01813724831212
10935,slow transition,Technology-specific - Way et al. (2022),172.93502862262775
10936,slow transition,Technology-specific - Way et al. (2022),190.79740732758336
10937,slow transition,Technology-specific - Way et al. (2022),177.40430488478876
10938,slow transition,Technology-specific - Way et al. (2022),192.91078816906025
